Age,Gender,Sport,WatchTime,PreviousClicks,Device,AdCategory
44,F,Football,70,5,Mobile,Travel
36,F,Football,27,12,Mobile,Travel
56,F,Football,106,15,Mobile,Sports
49,M,Football,71,18,TV,Travel
43,F,Football,142,13,Mobile,Sports
37,M,Football,83,19,Mobile,Travel
53,F,Cricket,155,7,Mobile,Food
23,F,Football,155,9,Laptop,Gaming
19,F,Cricket,48,10,TV,Gaming
43,F,Cricket,148,3,Laptop,Food
54,M,Cricket,141,3,TV,Food
56,M,Football,13,6,Mobile,Travel
23,F,Football,163,2,Mobile,Sports
50,M,Football,9,9,TV,Travel
47,M,Football,86,8,Laptop,Travel
46,M,Football,159,16,TV,Sports
27,M,Football,114,2,Mobile,Sports
49,M,Cricket,162,6,TV,Food
47,F,Football,12,9,Laptop,Travel
48,F,Cricket,18,16,Laptop,Food
38,F,Cricket,5,17,TV,Food
44,M,Cricket,9,0,TV,Food
25,F,Cricket,13,10,TV,Travel
41,F,Football,144,19,TV,Sports
26,M,Cricket,78,12,Laptop,Travel
20,F,Cricket,136,2,TV,Sports
42,F,Football,35,13,Laptop,Travel
36,M,Football,179,6,Laptop,Sports
24,F,Cricket,98,13,Mobile,Gaming
45,F,Football,179,5,TV,Sports
20,M,Cricket,101,8,Mobile,Sports
20,F,Football,177,15,Mobile,Gaming
49,F,Football,99,20,Mobile,Travel
60,M,Football,7,20,TV,Travel
52,M,Cricket,115,8,Mobile,Food
59,F,Cricket,172,13,Laptop,Food
45,F,Football,86,8,TV,Travel
27,M,Cricket,46,3,TV,Travel
29,M,Football,132,8,TV,Sports
37,F,Cricket,41,12,TV,Food
38,F,Cricket,78,19,Mobile,Food
32,M,Cricket,138,13,TV,Food
56,M,Football,63,4,TV,Travel
49,M,Cricket,176,10,Laptop,Food
48,M,Football,112,8,TV,Sports
41,M,Cricket,107,7,Mobile,Food
56,F,Cricket,79,15,Mobile,Food
33,M,Cricket,47,19,Mobile,Food
51,M,Football,101,8,TV,Sports
59,M,Cricket,152,13,Laptop,Food
25,M,Cricket,159,17,Mobile,Sports
29,M,Football,83,10,TV,Travel
34,M,Cricket,141,15,Mobile,Food
44,F,Football,116,19,TV,Sports
31,M,Cricket,23,3,Mobile,Food
39,M,Football,62,20,Laptop,Travel
47,F,Football,139,14,Laptop,Sports
29,F,Football,64,1,TV,Travel
35,F,Football,82,3,TV,Travel
21,M,Cricket,44,19,TV,Gaming
45,F,Cricket,20,17,Laptop,Food
31,M,Football,27,16,Laptop,Travel
34,M,Football,41,6,Mobile,Travel
47,M,Football,52,14,Mobile,Travel
20,F,Cricket,15,4,TV,Travel
52,F,Cricket,105,1,Laptop,Food
34,M,Cricket,127,5,Laptop,Food
58,F,Football,33,6,Mobile,Travel
43,F,Cricket,136,6,Mobile,Food
38,F,Cricket,62,0,Mobile,Food
53,M,Cricket,54,16,Mobile,Food
60,F,Football,117,7,TV,Sports
51,F,Cricket,78,4,TV,Food
56,F,Football,146,1,Laptop,Sports
37,M,Football,153,8,Laptop,Sports
49,F,Football,179,19,Laptop,Sports
27,F,Football,119,3,Mobile,Sports
49,F,Cricket,26,18,Laptop,Food
25,F,Cricket,50,17,TV,Travel
57,M,Cricket,174,0,Mobile,Food
53,M,Football,51,4,TV,Travel
38,M,Cricket,74,7,TV,Food
38,F,Football,94,11,Laptop,Travel
24,F,Cricket,95,12,Laptop,Gaming
19,M,Football,145,3,TV,Sports
60,F,Football,87,14,Laptop,Travel
49,F,Cricket,149,6,TV,Food
22,M,Football,148,6,Mobile,Sports
28,F,Cricket,73,18,Laptop,Travel
55,M,Cricket,102,2,Mobile,Food
25,M,Football,54,13,TV,Travel
30,M,Cricket,5,15,TV,Travel
34,F,Cricket,144,20,Laptop,Food
52,F,Football,144,4,TV,Sports
40,F,Football,86,15,Mobile,Travel
41,M,Football,41,11,TV,Travel
47,F,Cricket,79,17,TV,Food
36,F,Football,144,7,Mobile,Sports
37,F,Football,20,15,Laptop,Travel
56,M,Football,137,4,TV,Sports
44,M,Cricket,68,4,Laptop,Food
23,M,Football,91,7,Mobile,Travel
53,M,Football,81,13,TV,Travel
32,M,Cricket,160,8,Mobile,Food
20,F,Football,143,11,TV,Gaming
55,M,Football,130,20,TV,Sports
36,M,Football,19,18,TV,Travel
27,F,Football,161,17,TV,Sports
20,M,Cricket,155,4,Laptop,Sports
40,F,Football,38,16,Laptop,Travel
23,M,Football,108,19,TV,Gaming
26,M,Football,72,1,Laptop,Travel
51,M,Cricket,124,12,TV,Food
18,F,Cricket,72,11,Laptop,Gaming
60,M,Football,150,15,TV,Sports
59,M,Football,65,17,Laptop,Travel
38,F,Football,69,10,Laptop,Travel
24,M,Football,71,6,Mobile,Travel
55,M,Football,135,9,TV,Sports
46,M,Cricket,114,3,TV,Food
29,F,Football,8,20,Laptop,Travel
52,F,Cricket,170,5,Mobile,Food
49,M,Football,125,20,Mobile,Sports
35,F,Cricket,66,0,Laptop,Food
57,M,Cricket,53,20,Laptop,Food
60,M,Cricket,122,18,TV,Food
23,F,Football,65,15,TV,Gaming
23,M,Football,35,7,TV,Travel
45,F,Cricket,141,7,Mobile,Food
32,F,Cricket,89,4,Laptop,Food
48,M,Cricket,98,11,Mobile,Food
50,F,Football,49,11,TV,Travel
26,F,Football,23,16,Mobile,Travel
42,M,Football,43,10,TV,Travel
42,M,Cricket,101,1,Laptop,Food
58,M,Football,49,20,Laptop,Travel
54,M,Football,113,7,Laptop,Sports
18,M,Football,69,17,TV,Gaming
53,F,Football,161,8,Laptop,Sports
30,F,Cricket,67,19,Mobile,Travel
28,M,Cricket,77,1,Laptop,Travel
20,M,Football,127,6,Laptop,Sports
35,F,Football,119,18,Laptop,Sports
47,F,Football,165,7,Laptop,Sports
26,M,Cricket,111,0,Laptop,Sports
51,F,Football,20,1,TV,Travel
57,F,Cricket,151,15,Mobile,Food
38,F,Football,15,0,Laptop,Travel
57,F,Cricket,146,18,Laptop,Food
21,F,Football,77,9,TV,Gaming
50,M,Football,173,5,TV,Sports
28,F,Cricket,40,13,Mobile,Travel
51,M,Football,110,16,TV,Sports
56,F,Cricket,115,4,Mobile,Food
30,M,Football,8,12,Mobile,Travel
37,M,Cricket,13,9,Mobile,Food
41,M,Football,76,15,TV,Travel
50,F,Football,53,10,Mobile,Travel
59,F,Football,81,2,Mobile,Travel
23,F,Cricket,86,8,Laptop,Travel
41,F,Football,29,19,TV,Travel
54,F,Football,145,20,Mobile,Sports
38,M,Cricket,158,0,TV,Food
60,M,Cricket,10,9,Mobile,Food
27,M,Cricket,44,9,Mobile,Travel
34,F,Cricket,103,3,Laptop,Food
45,F,Cricket,32,11,Mobile,Food
23,F,Football,175,7,TV,Sports
45,F,Cricket,55,5,Mobile,Food
32,M,Cricket,114,16,TV,Food
53,F,Cricket,82,7,TV,Food
56,M,Football,117,1,Laptop,Sports
19,F,Football,147,11,TV,Gaming
47,F,Cricket,122,13,TV,Food
39,M,Football,74,20,TV,Travel
53,M,Cricket,114,5,TV,Food
29,M,Cricket,75,13,Mobile,Travel
33,M,Cricket,29,7,Mobile,Food
55,F,Football,179,9,TV,Sports
50,M,Cricket,46,9,Mobile,Food
40,M,Cricket,83,10,Mobile,Food
56,F,Cricket,155,16,TV,Food
49,F,Cricket,177,14,Laptop,Food
32,F,Football,45,12,Laptop,Travel
47,M,Football,85,0,TV,Travel
44,M,Cricket,41,1,TV,Food
45,M,Football,51,10,Mobile,Travel
53,M,Football,118,8,TV,Sports
51,F,Cricket,149,2,Mobile,Food
42,F,Cricket,5,15,Laptop,Food
55,M,Football,151,17,Mobile,Sports
49,F,Football,83,0,Laptop,Travel
41,M,Cricket,106,2,Mobile,Food
19,M,Cricket,126,14,TV,Gaming
37,M,Football,104,7,TV,Sports
36,F,Football,157,8,TV,Sports
60,M,Football,52,13,Mobile,Travel
28,F,Football,97,5,TV,Travel
47,F,Cricket,176,10,Mobile,Food
43,M,Cricket,24,20,TV,Food
33,F,Cricket,105,3,Laptop,Food
40,F,Cricket,146,18,TV,Food
59,F,Football,54,6,TV,Travel
48,M,Cricket,22,19,Laptop,Food
47,F,Cricket,28,18,Mobile,Food
53,M,Football,11,18,Mobile,Travel
35,F,Cricket,149,8,TV,Food
49,F,Football,177,19,TV,Sports
54,F,Cricket,39,19,Laptop,Food
23,F,Football,163,1,Laptop,Sports
43,F,Cricket,28,9,TV,Food
56,F,Football,140,20,Mobile,Sports
34,M,Football,170,15,TV,Sports
43,M,Cricket,114,11,TV,Food
49,M,Cricket,121,13,TV,Food
36,F,Cricket,67,8,TV,Food
38,M,Football,103,0,TV,Sports
47,F,Football,177,20,Laptop,Sports
39,M,Cricket,142,7,TV,Food
18,F,Football,23,15,Laptop,Gaming
31,F,Football,44,20,Laptop,Travel
31,F,Football,92,16,Laptop,Travel
23,M,Cricket,21,20,TV,Gaming
45,F,Cricket,72,18,Mobile,Food
45,F,Cricket,97,7,Laptop,Food
22,F,Football,25,10,Laptop,Gaming
36,F,Football,140,5,Laptop,Sports
40,M,Cricket,11,6,Mobile,Food
57,M,Cricket,130,17,Laptop,Food
21,M,Football,88,5,Mobile,Travel
36,M,Cricket,104,5,Laptop,Food
29,F,Football,74,10,TV,Travel
31,M,Cricket,60,18,Mobile,Food
42,M,Cricket,101,6,Laptop,Food
59,M,Cricket,28,8,TV,Food
23,F,Football,69,13,Mobile,Gaming
30,M,Football,25,19,Mobile,Travel
32,F,Football,102,6,Laptop,Sports
48,M,Cricket,80,9,Mobile,Food
32,M,Football,42,0,TV,Travel
34,M,Football,79,3,Laptop,Travel
32,M,Cricket,160,13,Laptop,Food
55,M,Football,165,15,Mobile,Sports
40,M,Cricket,71,18,TV,Food
39,M,Football,51,9,TV,Travel
44,M,Football,137,9,TV,Sports
55,F,Cricket,67,8,TV,Food
35,F,Cricket,110,17,Mobile,Food
19,F,Cricket,136,13,TV,Gaming
32,F,Cricket,157,5,Laptop,Food
20,M,Cricket,145,14,Laptop,Gaming
31,F,Cricket,119,13,Laptop,Food
56,F,Cricket,107,2,TV,Food
34,F,Cricket,100,15,Laptop,Food
38,F,Football,7,10,Laptop,Travel
42,F,Football,144,5,TV,Sports
36,F,Football,171,14,Laptop,Sports
21,F,Cricket,129,6,TV,Sports
49,F,Cricket,19,4,Mobile,Food
57,F,Cricket,69,11,TV,Food
59,M,Football,88,1,TV,Travel
51,M,Cricket,37,1,Mobile,Food
26,M,Football,92,12,Mobile,Travel
38,F,Cricket,52,3,Laptop,Food
51,M,Cricket,34,0,TV,Food
41,M,Cricket,177,12,Laptop,Food
58,F,Football,42,9,TV,Travel
58,F,Cricket,119,11,TV,Food
27,M,Cricket,157,6,Laptop,Sports
45,M,Cricket,27,6,TV,Food
29,F,Football,43,3,TV,Travel
42,F,Cricket,24,10,Laptop,Food
46,F,Cricket,88,16,TV,Food
45,F,Football,96,0,Mobile,Travel
48,M,Football,81,13,TV,Travel
51,M,Cricket,174,8,Laptop,Food
34,F,Cricket,178,0,Laptop,Food
40,F,Football,115,15,Mobile,Sports
43,M,Football,173,4,Laptop,Sports
41,F,Cricket,6,16,Laptop,Food
19,F,Football,91,9,Laptop,Gaming
46,F,Football,42,14,Laptop,Travel
46,F,Cricket,179,4,Laptop,Food
36,M,Football,12,17,Laptop,Travel
38,F,Cricket,141,12,Laptop,Food
44,F,Football,174,3,TV,Sports
35,F,Cricket,85,16,Laptop,Food
25,F,Cricket,52,9,Laptop,Travel
55,F,Football,52,7,Mobile,Travel
59,M,Cricket,36,16,TV,Food
36,F,Cricket,70,18,Laptop,Food
39,F,Cricket,64,9,Mobile,Food
26,F,Football,161,14,Mobile,Sports
54,M,Football,45,14,Mobile,Travel
46,F,Football,63,18,Mobile,Travel
27,M,Cricket,111,10,Mobile,Sports
60,F,Cricket,13,14,Laptop,Food
31,F,Football,118,11,TV,Sports
37,F,Football,148,1,Mobile,Sports
20,F,Football,98,2,Laptop,Travel
58,M,Cricket,139,1,Mobile,Food
46,M,Cricket,116,8,Laptop,Food
25,F,Cricket,40,20,TV,Travel
59,F,Football,61,8,Mobile,Travel
46,F,Football,53,1,Laptop,Travel
30,M,Football,123,9,TV,Sports
32,M,Cricket,54,18,Laptop,Food
50,F,Football,129,14,TV,Sports
40,M,Cricket,178,17,Mobile,Food
56,F,Football,179,9,Mobile,Sports
58,F,Cricket,66,15,TV,Food
44,M,Football,170,3,Mobile,Sports
46,M,Cricket,86,15,Laptop,Food
23,F,Football,166,11,TV,Gaming
56,F,Cricket,142,15,Mobile,Food
46,M,Cricket,53,13,Laptop,Food
55,M,Football,98,1,Laptop,Travel
47,M,Cricket,173,14,Mobile,Food
60,M,Cricket,173,2,TV,Food
48,M,Cricket,176,2,TV,Food
58,M,Cricket,81,10,TV,Food
19,M,Football,162,3,Mobile,Sports
58,F,Cricket,125,0,Mobile,Food
41,M,Football,160,11,Mobile,Sports
32,F,Football,54,6,Laptop,Travel
56,M,Football,45,16,TV,Travel
37,M,Football,174,18,Mobile,Sports
29,M,Football,157,6,TV,Sports
44,F,Cricket,27,4,Laptop,Food
45,M,Football,47,7,Mobile,Travel
39,F,Football,38,10,Laptop,Travel
27,M,Football,85,2,Mobile,Travel
20,M,Football,5,1,Mobile,Travel
42,F,Cricket,66,3,TV,Food
24,M,Football,90,3,Laptop,Travel
38,F,Cricket,105,17,Laptop,Food
47,F,Cricket,30,7,Mobile,Food
27,F,Cricket,8,6,Mobile,Travel
45,M,Cricket,14,18,Mobile,Food
32,F,Cricket,22,3,TV,Food
57,M,Cricket,152,3,Mobile,Food
41,F,Football,98,16,Laptop,Travel
26,M,Football,131,5,TV,Sports
34,F,Cricket,171,15,TV,Food
57,M,Cricket,103,9,Laptop,Food
45,F,Football,121,0,TV,Sports
48,M,Football,40,10,TV,Travel
40,F,Football,93,0,TV,Travel
36,M,Cricket,46,11,Mobile,Food
21,F,Cricket,14,17,Mobile,Gaming
57,F,Cricket,50,5,TV,Food
57,F,Football,159,17,Mobile,Sports
31,F,Football,13,2,Laptop,Travel
52,F,Football,18,20,TV,Travel
34,F,Football,130,12,Mobile,Sports
40,M,Football,71,0,Mobile,Travel
39,M,Football,40,15,Laptop,Travel
26,F,Cricket,52,11,Mobile,Travel
28,F,Cricket,32,15,TV,Travel
48,F,Cricket,179,5,Mobile,Food
48,M,Football,25,15,Mobile,Travel
40,M,Cricket,45,20,Mobile,Food
21,M,Football,160,15,Laptop,Gaming
25,M,Cricket,78,16,TV,Travel
21,M,Cricket,46,6,TV,Travel
19,F,Football,164,5,TV,Sports
23,M,Cricket,29,14,Laptop,Gaming
49,M,Cricket,18,13,Laptop,Food
47,M,Football,161,1,Mobile,Sports
33,M,Football,79,12,Mobile,Travel
24,M,Football,149,17,TV,Gaming
47,M,Football,56,4,Laptop,Travel
44,M,Football,173,16,TV,Sports
21,M,Football,50,14,Mobile,Gaming
51,M,Cricket,112,2,TV,Food
31,M,Cricket,38,15,Mobile,Food
25,M,Football,7,1,Mobile,Travel
43,F,Cricket,6,13,Laptop,Food
26,M,Cricket,112,3,Mobile,Sports
25,F,Football,77,7,TV,Travel
35,F,Football,146,1,Mobile,Sports
54,F,Football,38,12,Laptop,Travel
51,F,Football,125,7,Mobile,Sports
48,M,Football,33,10,TV,Travel
44,M,Cricket,14,11,TV,Food
43,M,Football,29,12,Laptop,Travel
31,M,Cricket,77,20,Laptop,Food
34,F,Cricket,114,1,TV,Food
26,F,Football,148,14,Laptop,Sports
22,F,Football,165,9,Laptop,Gaming
29,M,Football,176,11,Mobile,Sports
55,F,Cricket,78,18,TV,Food
20,F,Football,91,8,TV,Travel
44,M,Football,99,11,Laptop,Travel
35,M,Football,85,3,Laptop,Travel
52,M,Cricket,164,3,Mobile,Food
35,M,Cricket,21,11,TV,Food
60,M,Football,23,20,Laptop,Travel
18,M,Cricket,55,3,Laptop,Travel
18,F,Football,141,7,Laptop,Sports
59,M,Football,129,15,Laptop,Sports
48,M,Cricket,26,10,Mobile,Food
54,F,Football,72,1,Laptop,Travel
28,F,Football,148,19,TV,Sports
58,F,Football,121,20,TV,Sports
23,F,Football,162,12,TV,Gaming
20,M,Football,52,7,Mobile,Travel
60,F,Football,15,14,TV,Travel
23,F,Cricket,21,4,Mobile,Travel
50,F,Cricket,16,17,TV,Food
41,F,Football,10,7,Laptop,Travel
44,F,Football,175,2,Mobile,Sports
31,F,Football,140,15,Mobile,Sports
54,M,Football,27,13,Laptop,Travel
38,F,Cricket,167,17,Laptop,Food
52,F,Football,6,0,Laptop,Travel
19,M,Cricket,128,14,Laptop,Gaming
57,F,Football,52,0,Mobile,Travel
31,F,Cricket,87,15,TV,Food
18,F,Cricket,30,10,TV,Gaming
59,F,Football,67,4,Mobile,Travel
28,M,Cricket,30,5,TV,Travel
55,M,Cricket,158,17,TV,Food
32,F,Football,83,7,Laptop,Travel
20,F,Cricket,86,7,Laptop,Travel
21,M,Football,163,13,Mobile,Gaming
26,F,Football,150,12,Mobile,Sports
37,F,Football,173,0,Laptop,Sports
36,F,Cricket,83,10,Laptop,Food
27,F,Football,99,14,Laptop,Travel
43,M,Cricket,90,7,TV,Food
53,F,Football,162,20,Laptop,Sports
39,F,Football,91,4,Mobile,Travel
32,F,Football,77,12,Mobile,Travel
59,F,Football,27,6,TV,Travel
43,F,Football,111,3,TV,Sports
60,M,Football,125,7,TV,Sports
45,M,Cricket,107,15,Laptop,Food
31,M,Cricket,88,4,Laptop,Food
47,M,Football,24,11,Mobile,Travel
29,F,Cricket,27,20,Mobile,Travel
55,M,Cricket,29,0,Laptop,Food
47,F,Cricket,81,0,Mobile,Food
19,F,Cricket,91,15,Laptop,Gaming
52,F,Cricket,30,17,Laptop,Food
48,M,Cricket,171,20,Laptop,Food
23,F,Cricket,146,0,Laptop,Sports
32,M,Football,49,15,TV,Travel
48,M,Cricket,18,13,TV,Food
28,F,Cricket,97,2,Mobile,Travel
38,M,Football,54,16,Laptop,Travel
33,F,Football,108,4,Mobile,Sports
38,F,Football,144,7,Laptop,Sports
59,F,Cricket,58,16,Mobile,Food
34,M,Cricket,156,20,TV,Food
48,M,Cricket,176,9,Laptop,Food
27,F,Cricket,13,1,Mobile,Travel
52,F,Cricket,165,7,Mobile,Food
38,M,Cricket,31,2,Laptop,Food
36,F,Football,83,8,TV,Travel
51,M,Football,157,11,Mobile,Sports
38,F,Cricket,26,1,TV,Food
35,M,Cricket,139,2,TV,Food
26,F,Football,56,0,Laptop,Travel
52,F,Cricket,140,8,Laptop,Food
24,F,Cricket,38,8,TV,Travel
46,M,Cricket,82,17,Mobile,Food
22,F,Football,179,8,Mobile,Sports
47,F,Cricket,102,5,TV,Food
44,F,Cricket,125,11,Laptop,Food
53,M,Football,116,15,TV,Sports
20,M,Football,10,18,Laptop,Gaming
54,F,Football,80,18,Mobile,Travel
28,F,Cricket,97,8,TV,Travel
47,F,Cricket,49,0,TV,Food
33,F,Cricket,70,11,Mobile,Food
22,F,Cricket,133,17,TV,Gaming
60,F,Cricket,80,12,Laptop,Food
42,F,Football,14,0,Mobile,Travel
49,F,Football,126,8,TV,Sports
54,F,Football,139,16,Laptop,Sports
34,M,Cricket,177,17,TV,Food
51,F,Football,104,1,TV,Sports
23,F,Cricket,33,11,TV,Gaming
35,F,Football,26,11,Mobile,Travel
23,F,Football,67,11,Mobile,Gaming
48,M,Football,71,12,TV,Travel
41,F,Cricket,100,13,Mobile,Food
44,F,Cricket,65,11,Mobile,Food
43,M,Cricket,175,6,Laptop,Food
25,F,Football,149,15,Mobile,Sports
41,M,Cricket,90,16,Laptop,Food
47,M,Cricket,62,3,Mobile,Food
25,F,Football,85,0,Mobile,Travel
33,M,Football,71,9,Mobile,Travel
51,M,Cricket,52,9,TV,Food
50,M,Cricket,83,14,Mobile,Food
47,M,Cricket,28,12,Laptop,Food
24,F,Cricket,115,2,Mobile,Sports
43,F,Football,109,0,Laptop,Sports
53,F,Cricket,32,6,TV,Food
43,M,Football,36,10,Mobile,Travel
49,F,Cricket,117,9,Mobile,Food
43,F,Cricket,159,1,TV,Food
21,F,Cricket,85,6,Mobile,Travel
52,M,Cricket,60,18,TV,Food
30,M,Football,155,6,TV,Sports
55,M,Cricket,146,10,Mobile,Food
19,M,Cricket,33,9,TV,Gaming
21,M,Football,108,0,Laptop,Sports
28,M,Football,153,4,Mobile,Sports
49,M,Football,84,20,TV,Travel
57,M,Cricket,172,3,Mobile,Food
19,M,Football,33,13,Mobile,Gaming
59,M,Football,146,11,Mobile,Sports
58,F,Football,171,6,TV,Sports
45,M,Cricket,102,13,Laptop,Food
59,F,Cricket,95,14,TV,Food
24,M,Cricket,84,15,Laptop,Gaming
46,M,Football,57,7,Mobile,Travel
35,M,Football,150,20,Mobile,Sports
19,F,Cricket,31,9,Mobile,Gaming
33,M,Football,130,14,Mobile,Sports
40,M,Football,158,11,Laptop,Sports
35,F,Football,119,12,Laptop,Sports
56,F,Cricket,131,17,TV,Food
53,M,Football,131,0,Mobile,Sports
44,F,Cricket,99,6,Laptop,Food
54,F,Football,174,2,Laptop,Sports
45,M,Cricket,89,12,TV,Food
54,F,Cricket,134,12,Mobile,Food
54,F,Cricket,100,2,Laptop,Food
52,F,Football,149,15,Laptop,Sports
21,M,Cricket,132,20,Mobile,Gaming
25,M,Football,66,2,Mobile,Travel
50,F,Cricket,122,14,TV,Food
60,F,Cricket,89,20,Laptop,Food
56,M,Cricket,107,16,Mobile,Food
29,M,Cricket,162,15,Laptop,Sports
38,M,Cricket,90,11,Mobile,Food
40,M,Cricket,112,20,Laptop,Food
21,F,Football,110,7,Laptop,Sports
48,M,Cricket,155,17,TV,Food
30,M,Cricket,31,19,TV,Travel
35,F,Football,127,10,Laptop,Sports
27,M,Football,63,20,Laptop,Travel
21,F,Cricket,86,19,Mobile,Gaming
40,F,Football,94,4,TV,Travel
60,F,Football,127,5,Laptop,Sports
47,M,Cricket,65,0,Laptop,Food
24,F,Football,68,3,Mobile,Travel
54,F,Football,105,1,Mobile,Sports
56,F,Football,28,16,Laptop,Travel
31,F,Football,99,13,Mobile,Travel
50,F,Cricket,80,12,TV,Food
35,M,Football,25,4,Mobile,Travel
60,F,Cricket,127,18,TV,Food
31,M,Football,72,4,Laptop,Travel
30,F,Football,78,5,TV,Travel
51,F,Football,110,19,TV,Sports
25,F,Football,133,15,TV,Sports
57,F,Football,162,5,Mobile,Sports
59,M,Football,44,0,Mobile,Travel
48,F,Cricket,149,14,Laptop,Food
60,M,Football,156,9,Mobile,Sports
36,M,Football,105,6,Mobile,Sports
35,F,Cricket,172,0,Mobile,Food
49,M,Cricket,94,12,TV,Food
19,M,Football,32,19,TV,Gaming
45,F,Cricket,50,6,TV,Food
29,F,Football,32,3,TV,Travel
34,F,Cricket,36,8,TV,Food
38,M,Cricket,17,13,Laptop,Food
45,F,Cricket,36,16,Laptop,Food
39,M,Cricket,32,19,Mobile,Food
35,M,Football,152,6,Laptop,Sports
34,F,Football,154,4,Laptop,Sports
18,M,Cricket,87,1,Mobile,Travel
33,M,Cricket,109,16,Laptop,Food
60,F,Cricket,37,16,Mobile,Food
40,F,Football,160,17,TV,Sports
60,M,Cricket,115,19,TV,Food
34,F,Cricket,145,4,Laptop,Food
20,M,Football,12,4,TV,Travel
21,F,Football,8,3,TV,Travel
32,M,Football,162,6,Laptop,Sports
39,M,Football,57,17,Mobile,Travel
24,M,Football,29,5,Laptop,Travel
26,M,Cricket,142,0,Mobile,Sports
38,F,Football,174,15,Mobile,Sports
28,M,Football,70,10,Mobile,Travel
18,F,Football,114,16,Mobile,Gaming
51,M,Cricket,176,10,Mobile,Food
51,M,Football,53,3,Laptop,Travel
43,M,Football,82,4,TV,Travel
36,F,Cricket,136,1,Laptop,Food
57,M,Football,170,15,Laptop,Sports
60,M,Football,125,0,Mobile,Sports
25,M,Cricket,149,4,Mobile,Sports
42,F,Cricket,139,19,Mobile,Food
46,F,Cricket,51,0,TV,Food
30,F,Cricket,133,18,Laptop,Sports
51,F,Football,114,5,Laptop,Sports
21,F,Football,118,13,Mobile,Gaming
49,M,Football,95,5,Mobile,Travel
43,M,Football,40,0,TV,Travel
23,F,Football,129,5,TV,Sports
34,M,Football,36,2,Mobile,Travel
41,F,Cricket,166,0,TV,Food
58,M,Cricket,153,6,Laptop,Food
44,M,Cricket,135,10,Laptop,Food
39,F,Football,47,18,TV,Travel
29,M,Cricket,60,10,Laptop,Travel
19,F,Cricket,170,18,Mobile,Gaming
24,M,Cricket,138,12,Mobile,Gaming
58,M,Football,67,14,Laptop,Travel
24,F,Football,154,2,Laptop,Sports
40,M,Cricket,23,8,TV,Food
27,F,Football,127,19,Mobile,Sports
56,F,Football,87,16,Laptop,Travel
43,M,Cricket,166,2,TV,Food
47,F,Football,21,16,TV,Travel
46,M,Cricket,110,20,Laptop,Food
33,F,Football,122,10,Mobile,Sports
57,F,Football,177,0,Laptop,Sports
18,F,Cricket,92,1,Mobile,Travel
32,M,Cricket,74,5,Laptop,Food
35,M,Football,31,11,Mobile,Travel
37,M,Football,122,20,Laptop,Sports
49,M,Football,176,17,TV,Sports
52,M,Football,131,2,Mobile,Sports
35,M,Football,59,17,Mobile,Travel
51,F,Football,75,18,Laptop,Travel
30,F,Cricket,136,10,Mobile,Sports
49,M,Cricket,49,12,TV,Food
35,M,Football,155,4,Mobile,Sports
42,F,Cricket,99,18,TV,Food
54,M,Cricket,79,17,Laptop,Food
32,F,Football,10,17,TV,Travel
18,M,Cricket,160,9,Laptop,Gaming
28,M,Football,36,2,Mobile,Travel
37,F,Football,36,16,TV,Travel
38,M,Football,5,10,Mobile,Travel
47,M,Football,137,7,TV,Sports
30,F,Cricket,97,19,TV,Travel
31,M,Football,141,7,Laptop,Sports
37,F,Football,106,15,Mobile,Sports
52,M,Football,75,16,Mobile,Travel
59,M,Football,63,12,TV,Travel
45,F,Football,48,4,Mobile,Travel
22,M,Football,177,11,Laptop,Gaming
39,F,Cricket,84,19,Laptop,Food
21,M,Cricket,101,7,TV,Sports
34,M,Cricket,36,3,TV,Food
34,F,Football,57,19,Mobile,Travel
44,M,Football,147,20,TV,Sports
32,F,Football,132,6,TV,Sports
41,F,Football,61,14,TV,Travel
38,M,Football,163,20,TV,Sports
44,F,Cricket,48,5,TV,Food
34,M,Football,139,9,Laptop,Sports
22,M,Cricket,123,9,Mobile,Gaming
23,F,Cricket,33,7,TV,Travel
58,F,Football,160,17,TV,Sports
48,M,Cricket,92,16,TV,Food
34,M,Football,98,18,Mobile,Travel
35,M,Cricket,132,0,Laptop,Food
32,M,Cricket,140,19,Mobile,Food
55,F,Cricket,33,5,Mobile,Food
55,M,Cricket,123,16,Laptop,Food
21,M,Football,120,11,Mobile,Gaming
50,M,Cricket,69,13,TV,Food
34,M,Cricket,84,10,Laptop,Food
52,F,Cricket,83,6,Mobile,Food
24,M,Football,141,6,TV,Sports
21,F,Football,102,4,TV,Sports
32,F,Cricket,157,3,Mobile,Food
32,M,Cricket,65,3,TV,Food
49,M,Football,28,12,Laptop,Travel
44,F,Football,130,11,Mobile,Sports
53,F,Football,69,10,TV,Travel
51,F,Football,16,6,Mobile,Travel
26,M,Cricket,171,0,Laptop,Sports
56,M,Cricket,68,2,Mobile,Food
53,M,Cricket,46,5,Mobile,Food
33,F,Cricket,90,14,Mobile,Food
39,M,Football,117,17,Mobile,Sports
25,M,Football,62,1,TV,Travel
41,M,Cricket,19,18,Laptop,Food
30,F,Cricket,74,11,Mobile,Travel
32,M,Cricket,113,11,Laptop,Food
24,M,Cricket,45,13,Laptop,Gaming
35,F,Football,26,5,Mobile,Travel
38,M,Football,20,14,Mobile,Travel
18,F,Cricket,160,0,TV,Sports
52,M,Cricket,156,3,TV,Food
52,M,Football,154,20,Laptop,Sports
50,F,Football,162,15,Mobile,Sports
